Date,Month,Unit,Metric,Value
11-07-2025,JUL,L 9968 CQ (EX.L 8084 NQ),HM,539.28
11-07-2025,JUL,L 8625 US,HM,548.0
11-07-2025,JUL,L 9622 US,HM,2089.0
11-07-2025,JUL,L 8622 UK (EX.L 9626 US),HM,7276.0
11-07-2025,JUL,L 8073 UL (EX.L 8341 UR),HM,3608.5
11-07-2025,JUL,L 8595 UK (EX.L 9624 US),HM,9118.0
11-07-2025,JUL,L 8712 UK (EX.L 9628 US),HM,6798.7
11-07-2025,JUL,L 8408 UO,HM,4540.0
11-07-2025,JUL,L 8703 UK (EX.L 9173 UQ),HM,21799.0
11-07-2025,JUL,L 8487 UK (EX.L 9631 US),HM,3443.0
11-07-2025,JUL,L 8085 SK ( EX L 7287 TF ),HM,4146.0
11-07-2025,JUL,L 8631 UK (EX.L 9623 US),HM,8640.0
11-07-2025,JUL,L 9103 NN EX. L 8781 LY,HM,3746.8
11-07-2025,JUL,ALPINE,HM,10640.0
11-07-2025,JUL,KOLIBRI,HM,6634.0
11-07-2025,JUL,JALAK,HM,5945.0
11-07-2025,JUL,WALET,HM,1097.0
11-07-2025,JUL,KAKATUA,HM,5053.0
11-07-2025,JUL,KENARI,HM,4157.0
11-07-2025,JUL,KALMAR 22,HM,37715.0
11-07-2025,JUL,SANY KUPP,HM,14733.0
11-07-2025,JUL,ROBIN,HM,2496.0
11-07-2025,JUL,KALMAR 26,HM,34726.0
11-07-2025,JUL,CAMAR,HM,3131.0
11-07-2025,JUL,FLAMINGO,HM,899.0
11-07-2025,JUL,MURAI,HM,1333.0
11-07-2025,JUL,L 8577 UK (EX.L 9561 UQ),HM,12514.0
11-07-2025,JUL,L 8640 UK (EX.L 9562 UQ),HM,25093.0
11-07-2025,JUL,L 8649 UK (EX.L 9580 UQ),HM,23290.0
11-07-2025,JUL,L 9844 UK (EX.L 9569 UQ),HM,30665.0
11-07-2025,JUL,L 8985 UQ,HM,1264.0
11-07-2025,JUL,L 9098 UA (EX.L 9690 UO),HM,10896.0
11-07-2025,JUL,L 9049 US,HM,4261.0
11-07-2025,JUL,L 9049 UQ,HM,1605.3
11-07-2025,JUL,L 8047 UQ,HM,27165.0
11-07-2025,JUL,L 8796 UO (EX.L 9025 US),HM,740.0
11-07-2025,JUL,L 9054 UT (EX.L 8048 UO),HM,23361.0
11-07-2025,JUL,L 9055 UN,HM,21322.0
11-07-2025,JUL,L 9061 UR,HM,8995.0
11-07-2025,JUL,L 9061 US,HM,3388.0
11-07-2025,JUL,L 9062 UN,HM,16549.0
11-07-2025,JUL,L 9064 UR,HM,26129.0
11-07-2025,JUL,L 9064 US,HM,20265.0
11-07-2025,JUL,L 9064 UT,HM,33443.0
11-07-2025,JUL,L 9066 UT,HM,22039.0
11-07-2025,JUL,L 9067 UN,HM,21288.0
11-07-2025,JUL,L 8910 UK (EX.L 9067 UQ),HM,4207.0
11-07-2025,JUL,L 8316 UK (EX.L 9070 UR),HM,14488.0
11-07-2025,JUL,L 8478 UK (EX.L 9070 UQ),HM,24825.0
11-07-2025,JUL,L 8469 UK (EX.L 9069 US),HM,13425.0
11-07-2025,JUL,L 8253 UK (EX.L 9070 UN),HM,30359.0
11-07-2025,JUL,L 8217 UK (EX.L 9069 UT),HM,13155.0
11-07-2025,JUL,L 9115 UQ,HM,17038.0
11-07-2025,JUL,L9116UQ,HM,3801.0
11-07-2025,JUL,L 8251 UO,HM,13933.0
11-07-2025,JUL,L 9118 UQ,HM,29724.0
11-07-2025,JUL,L9120UQ,HM,18501.0
11-07-2025,JUL,L 8280 UK (EX.L 9435 US),HM,20036.0
11-07-2025,JUL,L 8208 UK (EX.L 9436 US),HM,20686.0
11-07-2025,JUL,L 8334 UK (EX.L 9437 US),HM,18848.0
11-07-2025,JUL,L 9848 UK (EX.L 9439 US),HM,29456.0
11-07-2025,JUL,L 8271 UK (EX.L 9440 US),HM,537.0
11-07-2025,JUL,L 8496 UK (EX.L 9634 US),HM,29717.0
11-07-2025,JUL,L 8514 UK (EX.L 9635 US),HM,20824.0
11-07-2025,JUL,L 8523 UK (EX.L 9636 US),HM,17729.0
11-07-2025,JUL,L 8460 UK (EX.L 9637 US),HM,20781.0
11-07-2025,JUL,L 8060 UR (EX.L 9200 UN),HM,32626.0
11-07-2025,JUL,L 9668 UR (EX.L 9300 UN),HM,174.0
11-07-2025,JUL,L 8857 UO (EX.L 9300 UR),HM,3159.0
11-07-2025,JUL,L 9201 UN (EX.L 9300 US),HM,24748.0
11-07-2025,JUL,L 8799 UO (EX.L 9300 UQ),HM,28484.0
11-07-2025,JUL,L 8311 UQ,HM,22113.0
11-07-2025,JUL,L 8322 UQ,HM,31365.0
11-07-2025,JUL,L 8898 UQ,HM,21896.0
11-07-2025,JUL,L 8327 UQ,HM,3337.0
11-07-2025,JUL,L 8293 UQ,HM,27726.0
11-07-2025,JUL,L 8810 UQ,HM,25994.0
11-07-2025,JUL,L 8834 UQ,HM,21265.0
11-07-2025,JUL,L 8295 UQ,HM,22688.0
11-07-2025,JUL,L 8310 UQ,HM,24967.0
11-07-2025,JUL,L 8859 UQ,HM,22967.0
11-07-2025,JUL,L 8819 UQ,HM,29500.0
11-07-2025,JUL,L 8999 UUC (EX.L 9703 UQ),HM,27063.0
11-07-2025,JUL,L 9664 UQ,HM,30973.0
11-07-2025,JUL,L 8038 US,HM,23228.0
11-07-2025,JUL,L 8246 US,HM,23543.0
11-07-2025,JUL,L 8247 US,HM,26699.0
11-07-2025,JUL,L 8191 US,HM,40205.0
11-07-2025,JUL,L 8252 US,HM,39815.0
11-07-2025,JUL,L 8257 US,HM,35832.0
11-07-2025,JUL,L 8266 US,HM,33281.0
11-07-2025,JUL,L 8195 US,HM,28572.0
11-07-2025,JUL,L 8814 UQ,HM,8918.0
11-07-2025,JUL,L 8854 UQ / S 68,HM,32188.0
11-07-2025,JUL,L 8312 UQ,HM,31067.0
11-07-2025,JUL,L 8856 UQ,HM,25853.0
11-07-2025,JUL,L 8016 UR,HM,2287.0
11-07-2025,JUL,L 8478 UUC (EX.L 9958 UQ),HM,31257.0
11-07-2025,JUL,L 8007 UR / S73,HM,28865.0
11-07-2025,JUL,L 8039 US / S74,HM,27100.0
11-07-2025,JUL,L 8477 UUC (EX.L 9902 UR),HM,25144.0
11-07-2025,JUL,L 8115 US / S76,HM,26734.0
11-07-2025,JUL,L 8159 US / S77,HM,24820.0
11-07-2025,JUL,L 8058 US / S78,HM,25307.0
11-07-2025,JUL,L 8050 US / S79,HM,27251.0
11-07-2025,JUL,L 8435 US / S80,HM,28280.0
11-07-2025,JUL,L 8986 UQ,HM,22525.0
11-07-2025,JUL,B 9225 BL,HM,8818.0
11-07-2025,JUL,L 8676 UK (EX.L 9581 UQ),HM,20291.0
11-07-2025,JUL,L 8658 UK (EX.L 9582 UQ),HM,21215.0
11-07-2025,JUL,L 8613 UK (EX.L 9566 UQ),HM,20713.0
11-07-2025,JUL,L 9633 US,HM,31430.0
11-07-2025,JUL,L 9041 NN (EX.L 9621 QA),HM,787.0
11-07-2025,JUL,SIDE LOUDER BOSS,HM,455.0
11-07-2025,JUL,SIDE LOADER BOSS 2,HM,430.0
11-07-2025,JUL,SIDE LOADER 5T,HM,4153.0
11-07-2025,JUL,SIDE LOUDER KALMAR,HM,49424.0
11-07-2025,JUL,SIDE LOADER 3,HM,24714.0
11-07-2025,JUL,PA 8511 AH,HM,22030.0
11-07-2025,JUL,L 8568 UK (EX.L 9627 US),HM,17103.0
11-07-2025,JUL,L 9580 UA (EX.L 9025 UT),HM,41090.0
11-07-2025,JUL,B 9220 BL,HM,10645.0
11-07-2025,JUL,B 9224 BL,HM,3718.0
11-07-2025,JUL,B 9974 KJ,HM,41657.0
11-07-2025,JUL,B 9976 KJ,HM,44102.0
11-07-2025,JUL,B 9493 JA,HM,45227.0
11-07-2025,JUL,B 9137 MJ (EX.B 9494 JA),HM,7628.0
11-07-2025,JUL,B 9157 ZJ,HM,4308.0
11-07-2025,JUL,B 9628 ZJ,HM,47442.0
11-07-2025,JUL,B 9566 ZB,HM,43716.0
11-07-2025,JUL,L 9583 UQ,HM,14844.0
11-07-2025,JUL,L 9049 UR,HM,48277.0
11-07-2025,JUL,L 9376 UN,HM,46112.0
11-07-2025,JUL,L 8153 UO EX.L 9378 UN,HM,36877.0
11-07-2025,JUL,L 9052 UR,HM,7561.0
11-07-2025,JUL,L 9048 UT,HM,46923.0
11-07-2025,JUL,L 9049 UN,HM,3205.0
12-07-2025,JUL,TANGKI SOLAR DEPO 4,MASUK,7994.0
12-07-2025,JUL,TANGKI SOLAR DP MARUNDA,MASUK,5000.0
12-07-2025,JUL,TANGKI SOLAR DP BANJARMASIN,MASUK,5000.0
12-07-2025,JUL,LINDE,HM,17734.0
12-07-2025,JUL,KALMAR 32,HM,23608.0
12-07-2025,JUL,KONECRANES,HM,6264.0
12-07-2025,JUL,SMV,HM,8286.0
12-07-2025,JUL,KALMAR 20,HM,2619.0
12-07-2025,JUL,KALMAR 21,HM,39601.0
12-07-2025,JUL,KALMAR11/KINGKONG 2,HM,18717.0
12-07-2025,JUL,KALMAR 28,HM,27906.0
12-07-2025,JUL,KALMAR 29,HM,30754.0
12-07-2025,JUL,KALMAR 30,HM,16312.0
12-07-2025,JUL,KALMAR 14,HM,16587.0
12-07-2025,JUL,KALMAR 17,HM,2420.0
12-07-2025,JUL,KALMAR 12,HM,5521.0
12-07-2025,JUL,KALMAR 15,HM,25448.0
12-07-2025,JUL,KALMAR 16,HM,4328.0
12-07-2025,JUL,KALMAR 24,HM,9616.0
12-07-2025,JUL,KALMAR 25,HM,30680.0
12-07-2025,JUL,KALMAR 27,HM,28463.0
12-07-2025,JUL,CRANE LB 75/KANGGURU,HM,3915.7
12-07-2025,JUL,CRANE LB 80T/LUCKY DOLPHIN,HM,5170.0
12-07-2025,JUL,GAJAH TUNGGAL,HM,550.6
12-07-2025,JUL,KALMAR 13,HM,171.4
12-07-2025,JUL,RAFLESIA,HM,23437.0
12-07-2025,JUL,SCORPION,HM,3110.0
12-07-2025,JUL,TOBATI (EX.FL KALMAR 32T),HM,13952.3
12-07-2025,JUL,WARLOCK,HM,9723.7
12-07-2025,JUL,SOKA,HM,1988.0
12-07-2025,JUL,KALMAR2/BISON,HM,9322.0
12-07-2025,JUL,KALAMR5/KINGKONG 1,HM,27335.5
12-07-2025,JUL,KALMAR 23,HM,23296.0
12-07-2025,JUL,KALMAR 4,HM,20002.0
12-07-2025,JUL,KALMAR 7,HM,1586.0
12-07-2025,JUL,KALMAR 18,HM,71487.0
12-07-2025,JUL,KALMAR1/GAJAH,HM,15735.7
12-07-2025,JUL,RG01,HM,56409.0
12-07-2025,JUL,RG02,HM,56688.0
12-07-2025,JUL,RG03,HM,56868.0
12-07-2025,JUL,LANDAK,HM,1995.0
12-07-2025,JUL,MAGNETO,HM,8241.0
12-07-2025,JUL,XAVIER,HM,15507.0
12-07-2025,JUL,TITAN,HM,742.0
12-07-2025,JUL,WIND RIVER (EX.TL BOSS 42T),HM,77.3
12-07-2025,JUL,TOP LOADER MITS 42T/BADAK,HM,88.7
12-07-2025,JUL,TOP LOADER MITS/CENDRAWASIH,HM,3988.9
12-07-2025,JUL,TYRANOSAURUS,HM,8782.4
12-07-2025,JUL,KONECRANES 2,HM,16831.0
12-07-2025,JUL,KONECRANES 3,HM,13896.0
12-07-2025,JUL,KALMAR 31,HM,23745.0
12-07-2025,JUL,KALMAR 19,HM,14568.9
12-07-2025,JUL,KAMBOJA,HM,206.5
12-07-2025,JUL,ULIN,HM,3645.0
12-07-2025,JUL,BENGKIRAI,HM,39.0
12-07-2025,JUL,KANTIL,HM,10445.0
12-07-2025,JUL,RAJAWALI,HM,1673.9
12-07-2025,JUL,SADEWA,HM,454.0
12-07-2025,JUL,TERATAI,HM,909.1
12-07-2025,JUL,PRENJAK,HM,1024.0
12-07-2025,JUL,SAKURA,HM,3512.0
12-07-2025,JUL,GIANT,HM,2972.0
12-07-2025,JUL,PENYU,HM,376.0
12-07-2025,JUL,TULIB,HM,1873.5
12-07-2025,JUL,ORONG-ORONG,HM,1091.3
12-07-2025,JUL,PALEM,HM,3162.0
12-07-2025,JUL,BANTENG 3,HM,1168.0
12-07-2025,JUL,BANTENG 4,HM,5469.0
12-07-2025,JUL,FORKLIF MITS/KENANGA,HM,9152.0
12-07-2025,JUL,GLATIK,HM,1027.0
12-07-2025,JUL,MANYAR,HM,10226.0
12-07-2025,JUL,MATAHARI,HM,9991.0
12-07-2025,JUL,BANTENG 2,HM,1930.0
12-07-2025,JUL,MELATI,HM,690.3
12-07-2025,JUL,PERKUTUT,HM,7130.0
12-07-2025,JUL,MERPATI,HM,2989.0
12-07-2025,JUL,ELANG,HM,33449.0
12-07-2025,JUL,WINDU,HM,1467.0
12-07-2025,JUL,CENDET,HM,3215.0
12-07-2025,JUL,GARUDA,HM,16924.0
12-07-2025,JUL,JATAYU,HM,1138.0
12-07-2025,JUL,KASUARI,HM,6859.0
12-07-2025,JUL,MERAK,HM,12601.0
12-07-2025,JUL,SEMPATI,HM,18506.0
12-07-2025,JUL,HATORI,HM,3582.0
12-07-2025,JUL,RANGER,HM,1728.0
12-07-2025,JUL,BERNARD BEAR,HM,3495.4
12-07-2025,JUL,KUTILANG,HM,6518.4
12-07-2025,JUL,ATOZ,HM,99.0
12-07-2025,JUL,KUDA PUTIH,HM,1234.0
12-07-2025,JUL,PADI,HM,1449.0
12-07-2025,JUL,RANDU,HM,16793.0
12-07-2025,JUL,SERUNI,HM,11172.0
12-07-2025,JUL,WERKUDORO,HM,4541.0
12-07-2025,JUL,JATI,HM,2362.3
12-07-2025,JUL,CEMARA,HM,25175.0
12-07-2025,JUL,GATUT KACA,HM,3235.0
12-07-2025,JUL,TREMBESI,HM,77.0
12-07-2025,JUL,AKASIA,HM,835.0
12-07-2025,JUL,PINUS,HM,388.0
12-07-2025,JUL,BANTENG 1,HM,28.0
12-07-2025,JUL,KALONG,HM,774.0
12-07-2025,JUL,L 8609 UT ( EX L 7954 MU ),HM,9531.1
12-07-2025,JUL,L 8660 UN (EX. L7918MU),HM,12113.0
12-07-2025,JUL,L 8625 UT,HM,11514.0
12-07-2025,JUL,L 8604 UK (EX.L 9620 US),HM,5472.4
12-07-2025,JUL,B 9273 NK,HM,5778.0
12-07-2025,JUL,L 9968 CQ (EX.L 8084 NQ),HM,539.28
12-07-2025,JUL,L 8625 US,HM,549.0
12-07-2025,JUL,L 9622 US,HM,2094.0
12-07-2025,JUL,L 8622 UK (EX.L 9626 US),HM,7276.0
12-07-2025,JUL,L 8073 UL (EX.L 8341 UR),HM,3615.0
12-07-2025,JUL,L 8595 UK (EX.L 9624 US),HM,9118.0
12-07-2025,JUL,L 8712 UK (EX.L 9628 US),HM,6798.7
12-07-2025,JUL,L 8408 UO,HM,4540.0
12-07-2025,JUL,L 8703 UK (EX.L 9173 UQ),HM,21822.0
12-07-2025,JUL,L 8487 UK (EX.L 9631 US),HM,3448.0
12-07-2025,JUL,L 8085 SK ( EX L 7287 TF ),HM,4146.0
12-07-2025,JUL,L 8631 UK (EX.L 9623 US),HM,8640.0
12-07-2025,JUL,L 9103 NN EX. L 8781 LY,HM,3746.8
12-07-2025,JUL,ALPINE,HM,10646.0
12-07-2025,JUL,KOLIBRI,HM,6636.0
12-07-2025,JUL,JALAK,HM,5946.0
12-07-2025,JUL,WALET,HM,1100.0
12-07-2025,JUL,KAKATUA,HM,5053.0
12-07-2025,JUL,KENARI,HM,4161.0
12-07-2025,JUL,KALMAR 22,HM,37718.0
12-07-2025,JUL,SANY KUPP,HM,14745.0
12-07-2025,JUL,ROBIN,HM,2496.0
12-07-2025,JUL,KALMAR 26,HM,34735.0
12-07-2025,JUL,CAMAR,HM,3133.0
12-07-2025,JUL,FLAMINGO,HM,899.0
12-07-2025,JUL,MURAI,HM,1333.0
12-07-2025,JUL,L 8577 UK (EX.L 9561 UQ),HM,12522.0
12-07-2025,JUL,L 8640 UK (EX.L 9562 UQ),HM,25117.0
12-07-2025,JUL,L 8649 UK (EX.L 9580 UQ),HM,23305.0
12-07-2025,JUL,L 9844 UK (EX.L 9569 UQ),HM,30680.0
12-07-2025,JUL,L 8985 UQ,HM,1264.0
12-07-2025,JUL,L 9098 UA (EX.L 9690 UO),HM,10903.0
12-07-2025,JUL,L 9049 US,HM,4275.0
12-07-2025,JUL,L 9049 UQ,HM,1607.0
12-07-2025,JUL,L 8047 UQ,HM,27181.0
12-07-2025,JUL,L 8796 UO (EX.L 9025 US),HM,740.0
12-07-2025,JUL,L 9054 UT (EX.L 8048 UO),HM,23376.0
12-07-2025,JUL,L 9055 UN,HM,21346.0
12-07-2025,JUL,L 9061 UR,HM,9002.0
12-07-2025,JUL,L 9061 US,HM,3410.0
12-07-2025,JUL,L 9062 UN,HM,16560.0
12-07-2025,JUL,L 9064 UR,HM,26146.0
12-07-2025,JUL,L 9064 US,HM,20280.0
12-07-2025,JUL,L 9064 UT,HM,33467.0
12-07-2025,JUL,L 9066 UT,HM,22054.0
12-07-2025,JUL,L 9067 UN,HM,21312.0
12-07-2025,JUL,L 8910 UK (EX.L 9067 UQ),HM,4216.0
12-07-2025,JUL,L 8316 UK (EX.L 9070 UR),HM,14512.0
12-07-2025,JUL,L 8478 UK (EX.L 9070 UQ),HM,24840.0
12-07-2025,JUL,L 8469 UK (EX.L 9069 US),HM,13445.0
12-07-2025,JUL,L 8253 UK (EX.L 9070 UN),HM,30359.0
12-07-2025,JUL,L 8217 UK (EX.L 9069 UT),HM,13170.0
12-07-2025,JUL,L 9115 UQ,HM,17048.0
12-07-2025,JUL,L9116UQ,HM,3813.0
12-07-2025,JUL,L 8251 UO,HM,13938.0
12-07-2025,JUL,L 9118 UQ,HM,29736.0
12-07-2025,JUL,L9120UQ,HM,18516.0
12-07-2025,JUL,L 8280 UK (EX.L 9435 US),HM,20060.0
12-07-2025,JUL,L 8208 UK (EX.L 9436 US),HM,20710.0
12-07-2025,JUL,L 8334 UK (EX.L 9437 US),HM,18863.0
12-07-2025,JUL,L 9848 UK (EX.L 9439 US),HM,29456.0
12-07-2025,JUL,L 8271 UK (EX.L 9440 US),HM,552.0
12-07-2025,JUL,L 8496 UK (EX.L 9634 US),HM,29736.0
12-07-2025,JUL,L 8514 UK (EX.L 9635 US),HM,20839.0
12-07-2025,JUL,L 8523 UK (EX.L 9636 US),HM,17742.0
12-07-2025,JUL,L 8460 UK (EX.L 9637 US),HM,20796.0
12-07-2025,JUL,L 8060 UR (EX.L 9200 UN),HM,32641.0
12-07-2025,JUL,L 9668 UR (EX.L 9300 UN),HM,194.0
12-07-2025,JUL,L 8857 UO (EX.L 9300 UR),HM,3174.0
12-07-2025,JUL,L 9201 UN (EX.L 9300 US),HM,24763.0
12-07-2025,JUL,L 8799 UO (EX.L 9300 UQ),HM,28508.0
12-07-2025,JUL,L 8311 UQ,HM,22126.0
12-07-2025,JUL,L 8322 UQ,HM,31365.0
12-07-2025,JUL,L 8898 UQ,HM,21896.0
12-07-2025,JUL,L 8327 UQ,HM,3351.0
12-07-2025,JUL,L 8293 UQ,HM,27741.0
12-07-2025,JUL,L 8810 UQ,HM,26007.0
12-07-2025,JUL,L 8834 UQ,HM,21280.0
12-07-2025,JUL,L 8295 UQ,HM,22688.0
12-07-2025,JUL,L 8310 UQ,HM,24988.0
12-07-2025,JUL,L 8859 UQ,HM,22980.0
12-07-2025,JUL,L 8819 UQ,HM,29514.0
12-07-2025,JUL,L 8999 UUC (EX.L 9703 UQ),HM,27076.0
12-07-2025,JUL,L 9664 UQ,HM,30992.0
12-07-2025,JUL,L 8038 US,HM,23252.0
12-07-2025,JUL,L 8246 US,HM,23555.0
12-07-2025,JUL,L 8247 US,HM,26708.0
12-07-2025,JUL,L 8191 US,HM,40218.0
12-07-2025,JUL,L 8252 US,HM,39828.0
12-07-2025,JUL,L 8257 US,HM,35847.0
12-07-2025,JUL,L 8266 US,HM,33294.0
12-07-2025,JUL,L 8195 US,HM,28572.0
12-07-2025,JUL,L 8814 UQ,HM,8932.0
12-07-2025,JUL,L 8854 UQ / S 68,HM,32205.0
12-07-2025,JUL,L 8312 UQ,HM,31082.0
12-07-2025,JUL,L 8856 UQ,HM,25865.0
12-07-2025,JUL,L 8016 UR,HM,2300.0
12-07-2025,JUL,L 8478 UUC (EX.L 9958 UQ),HM,31271.0
12-07-2025,JUL,L 8007 UR / S73,HM,28876.0
12-07-2025,JUL,L 8039 US / S74,HM,27112.0
12-07-2025,JUL,L 8477 UUC (EX.L 9902 UR),HM,25151.0
12-07-2025,JUL,L 8115 US / S76,HM,26738.0
12-07-2025,JUL,L 8159 US / S77,HM,24820.0
12-07-2025,JUL,L 8058 US / S78,HM,25323.0
12-07-2025,JUL,L 8050 US / S79,HM,27265.0
12-07-2025,JUL,L 8435 US / S80,HM,28290.0
12-07-2025,JUL,L 8986 UQ,HM,22540.0
12-07-2025,JUL,B 9225 BL,HM,8828.0
12-07-2025,JUL,L 8676 UK (EX.L 9581 UQ),HM,20291.0
12-07-2025,JUL,L 8658 UK (EX.L 9582 UQ),HM,21216.0
12-07-2025,JUL,L 8613 UK (EX.L 9566 UQ),HM,20716.0
12-07-2025,JUL,L 9633 US,HM,31441.0
12-07-2025,JUL,L 9041 NN (EX.L 9621 QA),HM,797.0
12-07-2025,JUL,SIDE LOUDER BOSS,HM,455.0
12-07-2025,JUL,SIDE LOADER BOSS 2,HM,441.0
12-07-2025,JUL,SIDE LOADER 5T,HM,4153.0
12-07-2025,JUL,SIDE LOUDER KALMAR,HM,49438.0
12-07-2025,JUL,SIDE LOADER 3,HM,24726.0
12-07-2025,JUL,PA 8511 AH,HM,22043.0
12-07-2025,JUL,L 8568 UK (EX.L 9627 US),HM,17103.0
12-07-2025,JUL,L 9580 UA (EX.L 9025 UT),HM,41112.0
12-07-2025,JUL,B 9220 BL,HM,10664.0
12-07-2025,JUL,B 9224 BL,HM,3733.0
12-07-2025,JUL,B 9974 KJ,HM,41668.0
12-07-2025,JUL,B 9976 KJ,HM,44121.0
12-07-2025,JUL,B 9493 JA,HM,45245.0
12-07-2025,JUL,B 9137 MJ (EX.B 9494 JA),HM,7631.0
12-07-2025,JUL,B 9157 ZJ,HM,4328.0
12-07-2025,JUL,B 9628 ZJ,HM,47451.0
12-07-2025,JUL,B 9566 ZB,HM,43730.0
12-07-2025,JUL,L 9583 UQ,HM,14863.0
12-07-2025,JUL,L 9049 UR,HM,48290.0
12-07-2025,JUL,L 9376 UN,HM,46130.0
12-07-2025,JUL,L 8153 UO EX.L 9378 UN,HM,36885.0
12-07-2025,JUL,L 9052 UR,HM,7581.0
12-07-2025,JUL,L 9048 UT,HM,46936.0
12-07-2025,JUL,L 9049 UN,HM,3205.0
13-07-2025,JUL,TANGKI SOLAR DP PALU,MASUK,400.0
13-07-2025,JUL,LINDE,HM,17747.0
13-07-2025,JUL,KALMAR 32,HM,23609.0
13-07-2025,JUL,KONECRANES,HM,6274.0
13-07-2025,JUL,SMV,HM,8291.0
13-07-2025,JUL,KALMAR 20,HM,2620.0
13-07-2025,JUL,KALMAR 21,HM,39614.0
13-07-2025,JUL,KALMAR11/KINGKONG 2,HM,18725.0
13-07-2025,JUL,KALMAR 28,HM,27906.0
13-07-2025,JUL,KALMAR 29,HM,30756.0
13-07-2025,JUL,KALMAR 30,HM,16319.0
13-07-2025,JUL,KALMAR 14,HM,16591.0
13-07-2025,JUL,KALMAR 17,HM,2421.0
13-07-2025,JUL,KALMAR 12,HM,5532.0
13-07-2025,JUL,KALMAR 15,HM,25457.0
13-07-2025,JUL,KALMAR 16,HM,4335.0
13-07-2025,JUL,KALMAR 24,HM,9616.0
13-07-2025,JUL,KALMAR 25,HM,30698.0
13-07-2025,JUL,KALMAR 27,HM,28464.0
13-07-2025,JUL,CRANE LB 75/KANGGURU,HM,3915.7
13-07-2025,JUL,CRANE LB 80T/LUCKY DOLPHIN,HM,5170.0
13-07-2025,JUL,GAJAH TUNGGAL,HM,552.3
13-07-2025,JUL,KALMAR 13,HM,174.4
13-07-2025,JUL,RAFLESIA,HM,23437.0
13-07-2025,JUL,SCORPION,HM,3110.0
13-07-2025,JUL,TOBATI (EX.FL KALMAR 32T),HM,13952.3
13-07-2025,JUL,WARLOCK,HM,9723.7
13-07-2025,JUL,SOKA,HM,1988.0
13-07-2025,JUL,KALMAR2/BISON,HM,9330.0
13-07-2025,JUL,KALAMR5/KINGKONG 1,HM,27344.8
13-07-2025,JUL,KALMAR 23,HM,23296.0
13-07-2025,JUL,KALMAR 4,HM,20006.0
13-07-2025,JUL,KALMAR 7,HM,1588.0
13-07-2025,JUL,KALMAR 18,HM,71487.0
13-07-2025,JUL,KALMAR1/GAJAH,HM,15739.2
13-07-2025,JUL,RG01,HM,56433.0
13-07-2025,JUL,RG02,HM,56712.0
13-07-2025,JUL,RG03,HM,56892.0
13-07-2025,JUL,LANDAK,HM,1995.0
13-07-2025,JUL,MAGNETO,HM,8256.0
13-07-2025,JUL,XAVIER,HM,15508.0
13-07-2025,JUL,TITAN,HM,744.0
13-07-2025,JUL,WIND RIVER (EX.TL BOSS 42T),HM,77.4
13-07-2025,JUL,TOP LOADER MITS 42T/BADAK,HM,88.9
13-07-2025,JUL,TOP LOADER MITS/CENDRAWASIH,HM,3989.3
13-07-2025,JUL,TYRANOSAURUS,HM,8782.8
13-07-2025,JUL,KONECRANES 2,HM,16831.0
13-07-2025,JUL,KONECRANES 3,HM,13909.0
13-07-2025,JUL,KALMAR 31,HM,23761.0
13-07-2025,JUL,KALMAR 19,HM,14569.3
13-07-2025,JUL,KAMBOJA,HM,206.6
13-07-2025,JUL,ULIN,HM,3646.0
13-07-2025,JUL,BENGKIRAI,HM,40.0
13-07-2025,JUL,KANTIL,HM,10445.0
13-07-2025,JUL,RAJAWALI,HM,1673.9
13-07-2025,JUL,SADEWA,HM,454.0
13-07-2025,JUL,TERATAI,HM,909.1
13-07-2025,JUL,PRENJAK,HM,1028.0
13-07-2025,JUL,SAKURA,HM,3512.0
13-07-2025,JUL,GIANT,HM,2972.0
13-07-2025,JUL,PENYU,HM,376.0
13-07-2025,JUL,TULIB,HM,1875.4
13-07-2025,JUL,ORONG-ORONG,HM,1091.3
13-07-2025,JUL,PALEM,HM,3162.0
13-07-2025,JUL,BANTENG 3,HM,1173.0
13-07-2025,JUL,BANTENG 4,HM,5469.0
13-07-2025,JUL,FORKLIF MITS/KENANGA,HM,9152.0
13-07-2025,JUL,GLATIK,HM,1028.0
13-07-2025,JUL,MANYAR,HM,10226.0
13-07-2025,JUL,MATAHARI,HM,9994.0
13-07-2025,JUL,BANTENG 2,HM,1930.0
13-07-2025,JUL,MELATI,HM,690.4
13-07-2025,JUL,PERKUTUT,HM,7130.0
13-07-2025,JUL,MERPATI,HM,2989.0
13-07-2025,JUL,ELANG,HM,33449.0
13-07-2025,JUL,WINDU,HM,1467.0
13-07-2025,JUL,CENDET,HM,3215.0
13-07-2025,JUL,GARUDA,HM,16924.0
13-07-2025,JUL,JATAYU,HM,1139.0
13-07-2025,JUL,KASUARI,HM,6859.0
13-07-2025,JUL,MERAK,HM,12601.0
13-07-2025,JUL,SEMPATI,HM,18506.0
13-07-2025,JUL,HATORI,HM,3589.0
13-07-2025,JUL,RANGER,HM,1738.0
13-07-2025,JUL,BERNARD BEAR,HM,3495.4
13-07-2025,JUL,KUTILANG,HM,6521.7
13-07-2025,JUL,ATOZ,HM,99.0
13-07-2025,JUL,KUDA PUTIH,HM,1234.0
13-07-2025,JUL,PADI,HM,1455.0
13-07-2025,JUL,RANDU,HM,16794.0
13-07-2025,JUL,SERUNI,HM,11172.0
13-07-2025,JUL,WERKUDORO,HM,4541.0
13-07-2025,JUL,JATI,HM,2362.3
